call_id,is_precursor,is_recall,precursor_call_id,hours_from_first_call
1855973,N,N,,
855945,N,N,,
1016080,N,N,,
2154815,N,N,,
1725417,N,N,,
1121013,N,N,,
385300,N,N,,
646890,N,N,,
2022024,N,N,,
2113966,N,N,,
111724,N,N,,
1830012,N,N,,
2193558,N,N,,
1029413,N,N,,
635049,N,N,,
2237211,N,N,,
656295,N,N,,
1863801,N,N,,
1906438,N,N,,
1936738,N,N,,
1998106,N,N,,
1957141,N,N,,
1238121,N,N,,
57378,N,N,,
2115331,N,N,,
1893543,Y,N,,
1893939,N,Y,1893543,0:07:30
1761582,N,N,,
1566590,N,N,,
86592,N,N,,
829343,N,N,,
1172046,N,N,,
372999,N,N,,
1592852,N,N,,
1573262,N,N,,
1451470,N,N,,
126660,N,N,,
1184001,N,N,,
1626735,N,N,,
326644,N,N,,
220054,N,N,,
1868506,N,N,,
1344963,Y,N,,
1345615,N,Y,1344963,0:17:36
428084,N,N,,
625343,N,N,,
1193130,N,N,,
2193646,N,N,,
364501,N,N,,
1904015,N,N,,
2087149,N,N,,
943962,N,N,,
2145755,N,N,,
2139674,N,N,,
948858,N,N,,
1972578,N,N,,
688513,N,N,,
2186590,Y,N,,
2187374,N,Y,2186590,0:11:09
381961,N,N,,
1820635,N,N,,
1796971,N,N,,
1442029,N,N,,
1122656,N,N,,
1222202,N,N,,
1999125,N,N,,
1939993,N,N,,
1614380,N,N,,
41425,N,N,,
1051503,N,N,,
2148604,N,N,,
684527,N,N,,
1220624,N,N,,
1548810,N,N,,
1616419,N,N,,
1952527,N,N,,
1341719,N,N,,
1717704,N,N,,
913367,N,N,,
1454622,N,N,,
608957,N,N,,
298325,N,N,,
701445,N,N,,
2216465,N,N,,
81476,N,N,,
55011,N,N,,
1605762,N,N,,
2223821,N,N,,
936787,N,N,,
1607045,N,N,,
2122115,N,N,,
2203171,N,N,,
1833840,N,N,,
2121249,N,N,,
1220676,N,N,,
1154817,N,N,,
651546,N,N,,
2231335,N,N,,
2048204,N,N,,
1571783,N,N,,
1586497,N,N,,
361048,N,N,,
482841,Y,N,,
483106,N,Y,482841,0:04:56
1185826,N,N,,
520102,N,N,,
1889550,N,N,,
2245643,N,N,,
14425,N,N,,
783791,N,N,,
970747,N,N,,
241386,N,N,,
1811299,N,N,,
515123,N,N,,
8745,N,N,,
1145507,N,N,,
313925,N,N,,
2008022,N,N,,
330970,N,N,,
223767,N,N,,
1879232,N,N,,
1476656,N,N,,
584458,N,N,,
2253387,N,N,,
2116189,N,N,,
1660234,N,N,,
2207466,N,N,,
1940784,N,N,,
1789075,N,N,,
858555,N,N,,
290669,N,N,,
26356,N,N,,
2069303,N,N,,
341309,N,N,,
1920251,N,N,,
1711781,N,N,,
1144350,N,N,,
2129081,N,N,,
1009107,N,N,,
691964,N,N,,
2263174,N,N,,
2015152,N,N,,
50130,N,N,,
924988,N,N,,
1065849,N,N,,
650668,Y,N,,
667312,N,Y,650668,6:01:12
2209878,N,N,,
125320,N,N,,
355976,N,N,,
1224442,N,N,,
1736625,N,N,,
2038233,N,N,,
1052544,N,N,,
2253446,N,N,,
901485,N,N,,
1993380,N,N,,
1813492,N,N,,
479701,N,N,,
977103,N,N,,
2122361,N,N,,
2215450,N,N,,
816165,N,N,,
1633942,N,N,,
895919,N,N,,
2101070,N,N,,
931405,N,N,,
2213275,N,N,,
2147784,N,N,,
25746,N,N,,
467530,N,N,,
2024497,N,N,,
39302,N,N,,
2161357,N,N,,
1931909,N,N,,
1783326,N,N,,
920537,N,N,,
886634,N,N,,
1277942,N,N,,
902870,N,N,,
2111174,N,N,,
1848516,Y,N,,
1848773,N,Y,1848516,0:05:56
1196254,N,N,,
835047,N,N,,
208410,N,N,,
2029611,N,N,,
489667,N,N,,
778868,N,N,,
2148618,N,N,,
1806072,N,N,,
41317,N,N,,
579629,N,N,,
2241522,N,N,,
1920836,N,N,,
244690,N,N,,
1954616,N,N,,
1973255,N,N,,
2066267,N,N,,
1722870,N,N,,
675744,N,N,,
818238,N,N,,
55571,N,N,,
1772255,N,N,,
2054107,N,N,,
2146005,N,N,,
193965,N,N,,
497047,N,N,,
325490,N,N,,
1821136,N,N,,
63683,N,N,,
81165,N,N,,
873882,N,N,,
2244197,N,N,,
1920779,N,N,,
1417049,N,N,,
1917371,Y,N,,
1918456,N,Y,1917371,0:16:49
1839725,N,N,,
1983103,N,N,,
325098,N,N,,
609914,N,N,,
1719134,N,N,,
1124566,N,N,,
62191,N,N,,
130090,N,N,,
28308,N,N,,
1886469,N,N,,
2161970,N,N,,
1815440,N,N,,
1943614,N,N,,
1492081,N,N,,
267769,N,N,,
857907,N,N,,
1831246,N,N,,
1551783,N,N,,
1014264,N,N,,
1147985,N,N,,
290439,N,N,,
75503,N,N,,
1987242,N,N,,
654892,N,N,,
1243074,N,N,,
1733306,N,N,,
478668,N,N,,
1056354,N,N,,
858634,N,N,,
1520971,N,N,,
1923887,N,N,,
1709141,N,N,,
501259,N,N,,
2204391,N,N,,
2248717,N,N,,
1038674,N,N,,
2192585,N,N,,
490022,N,N,,
319063,N,N,,
2040649,N,N,,
1913257,N,N,,
247287,N,N,,
2001840,N,N,,
2202206,N,N,,
757688,N,N,,
654201,N,N,,
2205411,N,N,,
1726192,N,N,,
865113,N,N,,
1847982,N,N,,
291132,N,N,,
1052072,N,N,,
1841570,N,N,,
1644346,N,N,,
427424,N,N,,
1946680,N,N,,
1597586,N,N,,
1947199,N,N,,
1478743,N,N,,
1641204,N,N,,
788973,N,N,,
1965319,N,N,,
1290007,N,N,,
2073699,N,N,,
385772,N,N,,
1863810,N,N,,
2256950,N,N,,
983929,N,N,,
690668,N,N,,
1260446,N,N,,
1999325,N,N,,
1933512,Y,N,,
1933932,N,Y,1933512,0:07:37
1073884,N,N,,
2149607,N,N,,
1950947,N,N,,
390757,N,N,,
1596836,N,N,,
59377,N,N,,
1529349,N,N,,
572815,N,N,,
1376,N,N,,
905754,N,N,,
1993041,N,N,,
2123990,N,N,,
1465324,N,N,,
952013,N,N,,
2069069,N,N,,
34915,N,N,,
941562,N,N,,
2267646,N,N,,
1277168,N,N,,
1686713,N,N,,
1902740,N,N,,
1666982,N,N,,
1929525,N,N,,
316356,N,N,,
1195506,N,N,,
2030209,N,N,,
221673,N,N,,
977039,N,N,,
2128357,N,N,,
108402,N,N,,
252955,N,N,,
501953,N,N,,
1994500,N,N,,
2264855,N,N,,
1648521,N,N,,
1023278,N,N,,
1736512,N,N,,
1336411,N,N,,
62319,N,N,,
1809399,N,N,,
1105954,N,N,,
1497364,N,N,,
1995872,N,N,,
1504785,N,N,,
866828,N,N,,
917013,N,N,,
286478,N,N,,
2236635,N,N,,
2098168,N,N,,
817180,N,N,,
2166578,N,N,,
2006026,N,N,,
2223953,N,N,,
67431,N,N,,
1039991,N,N,,
398616,N,N,,
616881,N,N,,
787659,N,N,,
619579,N,N,,
575134,N,N,,
1723662,N,N,,
1939004,N,N,,
310434,N,N,,
1671864,N,N,,
441179,N,N,,
1693824,N,N,,
259346,N,N,,
1911137,N,N,,
1845205,N,N,,
298639,N,N,,
2203509,N,N,,
2028868,N,N,,
2146653,N,N,,
1634614,N,N,,
1432764,N,N,,
1916403,N,N,,
958763,N,N,,
62279,N,N,,
826147,N,N,,
531773,N,N,,
235303,N,N,,
2229235,N,N,,
2038174,N,N,,
80508,N,N,,
573562,N,N,,
1211259,N,N,,
754680,N,N,,
2224901,N,N,,
1836516,N,N,,
2136231,N,N,,
1863007,N,N,,
129118,N,N,,
121364,N,N,,
920119,N,N,,
941043,N,N,,
2124477,N,N,,
851320,N,N,,
2212007,N,N,,
257348,N,N,,
1439028,N,N,,
1973037,N,N,,
1494787,N,N,,
1845687,N,N,,
74591,N,N,,
1699672,N,N,,
582158,N,N,,
2201979,N,N,,
512510,N,N,,
1668350,N,N,,
2142709,N,N,,
756142,N,N,,
55078,Y,N,,
55770,N,Y,55078,0:16:31
1129604,N,N,,
906355,N,N,,
2235336,N,N,,
2147132,N,N,,
55633,N,N,,
2174124,N,N,,
1984852,N,N,,
880494,N,N,,
1751225,N,N,,
1783362,N,N,,
790025,N,N,,
364396,N,N,,
1143205,N,N,,
1322716,N,N,,
2190919,N,N,,
1317919,N,N,,
2021863,N,N,,
430764,N,N,,
1451995,N,N,,
1137298,N,N,,
1477843,N,N,,
441330,N,N,,
1982045,N,N,,
2103764,N,N,,
1995566,N,N,,
752447,N,N,,
791224,N,N,,
832786,N,N,,
86121,N,N,,
94047,N,N,,
106922,N,N,,
855344,N,N,,
1166693,N,N,,
1950583,N,N,,
391041,N,N,,
1823453,N,N,,
794874,N,N,,
86845,N,N,,
1174160,N,N,,
1162393,N,N,,
953177,N,N,,
1482803,N,N,,
1506899,N,N,,
1506760,N,N,,
1487196,N,N,,
87132,N,N,,
2076329,N,N,,
1550844,N,N,,
117533,N,N,,
984034,N,N,,
689806,N,N,,
688220,N,N,,
1982428,N,N,,
2201228,N,N,,
1702792,N,N,,
1325670,N,N,,
1875691,N,N,,
881203,N,N,,
1317584,N,N,,
1659726,N,N,,
453546,N,N,,
1671995,N,N,,
1996302,N,N,,
733026,N,N,,
2257358,N,N,,
1468742,N,N,,
828177,N,N,,
84767,N,N,,
1751050,N,N,,
1275140,N,N,,
1074075,N,N,,
591307,N,N,,
1985562,N,N,,
1711841,N,N,,
1434052,N,N,,
1868474,N,N,,
388394,N,N,,
1070103,N,N,,
892579,N,N,,
436131,N,N,,
480133,N,N,,
1206514,N,N,,
1912891,N,N,,
820533,N,N,,
1039000,N,N,,
116366,N,N,,
1460811,N,N,,
1249769,N,N,,
819889,N,N,,
428029,N,N,,
897886,N,N,,
1451506,N,N,,
2170836,N,N,,
1991957,N,N,,
43306,N,N,,
661357,N,N,,
1284688,N,N,,
2077811,N,N,,
838641,N,N,,
1477308,N,N,,
839483,N,N,,
854743,N,N,,
1169323,N,N,,
1748252,Y,N,,
1748289,N,Y,1748252,0:02:23
1243270,N,N,,
1729655,N,N,,
1780032,N,N,,
2117352,N,N,,
1741755,N,N,,
1581790,N,N,,
1941221,Y,N,,
1941349,N,Y,1941221,0:03:32
673688,N,N,,
1637975,N,N,,
492049,N,N,,
1881966,N,N,,
861933,N,N,,
2044260,N,N,,
571448,N,N,,
1573533,N,N,,
1693391,N,N,,
64045,N,N,,
2130994,N,N,,
1131314,N,N,,
262263,N,N,,
1709237,N,N,,
701815,N,N,,
1694573,N,N,,
499844,N,N,,
629607,N,N,,
1065101,N,N,,
533525,N,N,,
1582804,N,N,,
2025708,N,N,,
1464571,N,N,,
1189440,N,N,,
1747323,N,N,,
2116011,N,N,,
843890,Y,N,,
859313,N,Y,843890,18:05:43
907455,N,N,,
813459,N,N,,
637346,N,N,,
827781,N,N,,
1804806,N,N,,
1191101,N,N,,
310179,N,N,,
214717,N,N,,
2023024,N,N,,
1495981,N,N,,
2170211,N,N,,
1208817,N,N,,
2085389,N,N,,
1490995,Y,N,,
1491407,N,Y,1490995,0:07:29
2025000,N,N,,
1702706,N,N,,
231051,N,N,,
2119278,N,N,,
119468,N,N,,
1811322,N,N,,
739762,N,N,,
277539,N,N,,
2080179,N,N,,
760938,N,N,,
524988,N,N,,
2190820,N,N,,
111427,N,N,,
2032066,N,N,,
1073988,N,N,,
2226207,N,N,,
925053,N,N,,
2149504,N,N,,
82516,N,N,,
1981580,N,N,,
886289,N,N,,
343850,N,N,,
2249860,N,N,,
1079694,N,N,,
1424230,N,N,,
1460650,N,N,,
291444,N,N,,
995543,N,N,,
1324107,N,N,,
1010024,Y,N,,
1010419,N,Y,1010024,0:10:00
510446,N,N,,
1490089,N,N,,
996535,N,N,,
44264,N,N,,
2132693,N,N,,
1840605,N,N,,
2044044,N,N,,
2033769,N,N,,
1766738,N,N,,
341379,N,N,,
1137652,N,N,,
1812949,N,N,,
515606,N,N,,
1786696,N,N,,
1856259,N,N,,
680898,N,N,,
1811339,N,N,,
2183885,N,N,,
2156691,N,N,,
1445297,N,N,,
1815986,N,N,,
913549,N,N,,
198880,N,N,,
906508,N,N,,
1998869,N,N,,
1650990,N,N,,
1819525,N,N,,
2146483,N,N,,
1656790,N,N,,
1341854,N,N,,
1579862,N,N,,
360956,N,N,,
1004185,N,N,,
2095548,N,N,,
769363,N,N,,
1912435,N,N,,
204536,N,N,,
236398,N,N,,
1681834,N,N,,
240507,N,N,,
1882761,N,N,,
1484449,N,N,,
97098,N,N,,
686762,N,N,,
477776,N,N,,
247241,N,N,,
292655,N,N,,
2192892,N,N,,
625136,N,N,,
1189560,Y,N,,
1190006,N,Y,1189560,0:08:02
1842031,N,N,,
1769095,N,N,,
2003301,N,N,,
1861535,N,N,,
675429,N,N,,
1094941,N,N,,
1177937,Y,N,,
1178144,N,Y,1177937,0:04:48
85419,N,N,,
966084,N,N,,
1434666,N,N,,
2125834,N,N,,
591331,N,N,,
2107372,N,N,,
532652,N,N,,
1076554,N,N,,
1518246,N,N,,
1134591,N,N,,
353822,N,N,,
873653,N,N,,
1903065,N,N,,
2051093,N,N,,
1105264,N,N,,
1305995,N,N,,
1952944,N,N,,
102870,N,N,,
1089310,N,N,,
648460,N,N,,
385135,N,N,,
1568823,N,N,,
2263769,N,N,,
371190,N,N,,
1782494,N,N,,
326121,N,N,,
326948,N,N,,
102561,N,N,,
1901284,N,N,,
854721,N,N,,
1236715,N,N,,
2114721,N,N,,
2081953,N,N,,
1809079,N,N,,
1327844,N,N,,
75755,N,N,,
82193,N,N,,
1667298,N,N,,
1528120,N,N,,
1322705,N,N,,
292247,N,N,,
685329,N,N,,
699340,N,N,,
1939937,N,N,,
1702836,N,N,,
97036,N,N,,
612009,N,N,,
1910382,N,N,,
466721,N,N,,
1051558,N,N,,
269699,N,N,,
1910980,N,N,,
408236,N,N,,
1606266,N,N,,
78772,N,N,,
1253206,N,N,,
1458387,N,N,,
1209535,N,N,,
1493006,N,N,,
794626,N,N,,
1497581,Y,N,,
1497779,N,Y,1497581,0:04:14
1835884,N,N,,
2138927,N,N,,
1715408,N,N,,
915318,N,N,,
1587581,Y,N,,
1587907,N,Y,1587581,0:05:15
905135,N,N,,
947970,N,N,,
458565,N,N,,
1902635,N,N,,
2234225,N,N,,
480811,N,N,,
2192508,N,N,,
1863425,N,N,,
1965947,N,N,,
1463308,N,N,,
125632,N,N,,
1741495,Y,N,,
1741777,N,Y,1741495,0:04:39
2186796,N,N,,
1048454,N,N,,
695816,N,N,,
436549,N,N,,
785853,N,N,,
1327668,N,N,,
207351,N,N,,
1887709,N,N,,
1213613,N,N,,
1303009,N,N,,
1891059,N,N,,
2010138,N,N,,
2233537,N,N,,
507713,N,N,,
22287,N,N,,
1967620,N,N,,
2176975,N,N,,
1745781,N,N,,
1782332,N,N,,
1965130,N,N,,
2066543,N,N,,
940750,N,N,,
1534570,N,N,,
701185,Y,N,,
701666,N,Y,701185,0:19:12
2080643,N,N,,
678424,N,N,,
1304401,N,N,,
1891357,N,N,,
2097823,N,N,,
345779,N,N,,
1334977,Y,N,,
1335884,N,Y,1334977,0:18:45
608852,N,N,,
1590329,N,N,,
2127647,N,N,,
1817204,N,N,,
377540,N,N,,
1790075,N,N,,
2270741,N,N,,
270617,N,N,,
1620015,N,N,,
125387,N,N,,
2051150,N,N,,
2231252,N,N,,
1940066,N,N,,
206391,N,N,,
2109364,N,N,,
1621975,N,N,,
2098552,N,N,,
2140279,N,N,,
518852,N,N,,
1283028,N,N,,
1423826,N,N,,
1228190,N,N,,
1160097,N,N,,
1522456,N,N,,
1888719,N,N,,
2038054,N,N,,
344003,N,N,,
919025,N,N,,
279037,N,N,,
2200535,N,N,,
843088,N,N,,
311557,N,N,,
2114726,N,N,,
788744,N,N,,
1641715,N,N,,
670933,N,N,,
945958,N,N,,
861353,N,N,,
1608647,N,N,,
1764211,N,N,,
441171,N,N,,
269866,N,N,,
2163819,N,N,,
1012082,N,N,,
1977289,N,N,,
1097026,N,N,,
355243,N,N,,
1435077,N,N,,
1608424,N,N,,
786217,N,N,,
773328,N,N,,
1965588,N,N,,
649444,N,N,,
1796241,N,N,,
1329932,N,N,,
1949040,N,N,,
489259,N,N,,
2160805,N,N,,
265254,N,N,,
366086,N,N,,
1123266,N,N,,
526366,N,N,,
2059012,Y,N,,
2059087,N,Y,2059012,0:05:29
1958096,N,N,,
255611,N,N,,
1523774,N,N,,
1154079,N,N,,
645890,N,N,,
1833934,N,N,,
2078078,N,N,,
1689081,N,N,,
1818256,N,N,,
42761,N,N,,
2057512,N,N,,
1543812,N,N,,
1425375,N,N,,
42322,N,N,,
777740,N,N,,
382452,N,N,,
1792660,N,N,,
1025835,N,N,,
1811905,N,N,,
2266113,N,N,,
2009929,N,N,,
1526824,N,N,,
608523,N,N,,
1948623,N,N,,
1449301,Y,N,,
1449585,N,Y,1449301,0:07:17
2199851,Y,N,,
2200010,N,Y,2199851,0:03:01
30566,N,N,,
281384,N,N,,
1766972,N,N,,
2071610,N,N,,
833127,N,N,,
2104925,N,N,,
1242650,N,N,,
774319,N,N,,
2007245,N,N,,
1907880,N,N,,
843011,N,N,,
1821238,N,N,,
676854,N,N,,
1720085,N,N,,
446381,N,N,,
1107762,N,N,,
253572,N,N,,
593708,N,N,,
2053719,N,N,,
1525580,N,N,,
1737347,N,N,,
1826185,N,N,,
2212530,N,N,,
2227660,N,N,,
190896,N,N,,
512009,N,N,,
851012,N,N,,
1900394,N,N,,
505012,N,N,,
457017,N,N,,
344807,N,N,,
397266,N,N,,
1569269,N,N,,
2004825,N,N,,
1597556,N,N,,
224209,N,N,,
1427296,N,N,,
1728404,N,N,,
2129060,N,N,,
1178496,N,N,,
1087931,N,N,,
2164715,N,N,,
405857,N,N,,
378864,N,N,,
1788879,N,N,,
368099,N,N,,
10474,N,N,,
1863787,N,N,,
536447,N,N,,
571550,N,N,,
82662,N,N,,
1622026,N,N,,
1948835,N,N,,
793981,N,N,,
1211096,N,N,,
228575,N,N,,
583779,N,N,,
1465466,N,N,,
1939461,N,N,,
689698,N,N,,
2165124,N,N,,
1170064,N,N,,
1950092,N,N,,
2235400,N,N,,
1525431,N,N,,
815834,N,N,,
1531250,N,N,,
367908,N,N,,
1275085,N,N,,
1423779,N,N,,
303208,N,N,,
665853,N,N,,
1928847,N,N,,
1111146,N,N,,
1956921,N,N,,
1814143,N,N,,
40701,N,N,,
1179784,N,N,,
428916,N,N,,
335551,N,N,,
955339,N,N,,
1258004,N,N,,
2237929,N,N,,
1008417,N,N,,
969933,N,N,,
2097440,N,N,,
1540170,N,N,,
994843,N,N,,
2088174,N,N,,
2190210,N,N,,
1658909,N,N,,
446941,N,N,,
667221,N,N,,
1707709,N,N,,
1977896,N,N,,
641894,N,N,,
2047481,N,N,,
2195774,N,N,,
1666172,N,N,,
885068,N,N,,
534824,N,N,,
636659,N,N,,
1970925,N,N,,
1548634,N,N,,
2153526,N,N,,
575941,N,N,,
1166083,N,N,,
1894429,N,N,,
2197370,N,N,,
689482,N,N,,
1705631,N,N,,
2141922,N,N,,
1809982,N,N,,
2002303,N,N,,
796542,N,N,,
2084417,N,N,,
1803617,N,N,,
1051717,N,N,,
467870,N,N,,
2173955,N,N,,
1968521,N,N,,
2212051,N,N,,
1628859,N,N,,
626903,N,N,,
574,N,N,,
1942526,N,N,,
1170755,N,N,,
1915011,N,N,,
2235154,N,N,,
2128350,N,N,,
1779730,N,N,,
955315,N,N,,
1248976,Y,N,,
1249122,N,Y,1248976,0:03:00
652677,N,N,,
3789,N,N,,
1502033,N,N,,
320457,N,N,,
765184,N,N,,
1681186,N,N,,
390289,N,N,,
41675,N,N,,
1960956,N,N,,
87753,N,N,,
250919,N,N,,
1464499,N,N,,
1764250,N,N,,
1327711,Y,N,,
1327916,N,Y,1327711,0:03:17
1559427,N,N,,
1560435,N,N,,
1856471,N,N,,
787049,N,N,,
128841,N,N,,
298503,N,N,,
504574,N,N,,
642201,N,N,,
642442,N,N,,
799469,N,N,,
799682,N,N,,
800765,N,N,,
801397,N,N,,
801760,N,N,,
802688,N,N,,
804043,N,N,,
825119,N,N,,
1109562,N,N,,
1110155,N,N,,
1126235,N,N,,
1234300,N,N,,
1294212,N,N,,
1294497,N,N,,
1482463,N,N,,
1603458,N,N,,
1809344,N,N,,
1809569,N,N,,
1810058,N,N,,
2041860,N,N,,
2042488,N,N,,
2131222,N,N,,
625204,N,N,,
836500,N,N,,
882134,N,N,,
111253,N,N,,
2251942,N,N,,
1545778,N,N,,
2170521,N,N,,
1762458,N,N,,
407199,N,N,,
1624909,N,N,,
195963,N,N,,
1119229,N,N,,
1825411,N,N,,
13693,N,N,,
910994,Y,N,,
930145,N,Y,910994,7:04:06
1660531,N,N,,
790416,N,N,,
1725722,N,N,,
1847959,N,N,,
1780604,N,N,,
577065,N,N,,
394093,N,N,,
2232923,N,N,,
1080117,Y,N,,
1081007,N,Y,1080117,0:17:36
1112585,Y,N,,
1112879,N,Y,1112585,0:09:07
1583194,N,N,,
1478843,N,N,,
1505259,N,N,,
610323,N,N,,
1308584,N,N,,
1925613,N,N,,
1804094,N,N,,
951335,N,N,,
1209095,N,N,,
1899563,N,N,,
626655,N,N,,
646128,N,N,,
1296334,N,N,,
2065981,N,N,,
800007,N,N,,
377081,N,N,,
2118186,N,N,,
744416,N,N,,
2161880,N,N,,
1690841,N,N,,
1210191,N,N,,
1626106,N,N,,
1251498,N,N,,
429219,N,N,,
1708549,N,N,,
926553,N,N,,
1905864,N,N,,
963062,N,N,,
425951,N,N,,
1958612,N,N,,
223146,N,N,,
2232585,N,N,,
624598,Y,N,,
624850,N,Y,624598,0:05:13
578000,N,N,,
1014610,N,N,,
1598773,N,N,,
2180857,N,N,,
2167715,N,N,,
1434332,N,N,,
16303,N,N,,
829826,N,N,,
1821347,N,N,,
475289,N,N,,
1022549,N,N,,
1915067,N,N,,
2216344,N,N,,
980164,N,N,,
581985,N,N,,
2234414,N,N,,
1973124,N,N,,
1763532,N,N,,
1929134,N,N,,
682445,N,N,,
1962219,N,N,,
940622,N,N,,
960070,N,N,,
1903483,N,N,,
2008025,N,N,,
2062286,N,N,,
1660637,N,N,,
2205525,N,N,,
905413,Y,N,,
905600,N,Y,905413,0:04:07
1149540,N,N,,
1884888,N,N,,
1161798,N,N,,
103774,N,N,,
425690,N,N,,
637896,N,N,,
389728,N,N,,
906902,N,N,,
923464,N,N,,
1731773,N,N,,
2169995,N,N,,
756891,N,N,,
281049,N,N,,
2195903,N,N,,
1991502,N,N,,
1510308,N,N,,
212475,N,N,,
2890,N,N,,
196615,N,N,,
814341,N,N,,
262442,N,N,,
1433319,N,N,,
663708,N,N,,
1767492,N,N,,
1478543,N,N,,
18149,N,N,,
652712,N,N,,
732814,N,N,,
1645344,N,N,,
496907,N,N,,
1065175,N,N,,
2189903,N,N,,
1208544,N,N,,
1844034,N,N,,
395325,N,N,,
403189,N,N,,
768578,N,N,,
1851700,N,N,,
1272164,N,N,,
2114035,N,N,,
1465810,N,N,,
620716,N,N,,
230034,N,N,,
1114499,N,N,,
494001,N,N,,
2269902,N,N,,
1589838,N,N,,
2153042,N,N,,
1157766,N,N,,
983296,N,N,,
1430138,N,N,,
2176302,N,N,,
2128929,N,N,,
2140532,N,N,,
1103321,N,N,,
371496,N,N,,
1961620,N,N,,
1967338,N,N,,
83033,N,N,,
840322,N,N,,
786194,N,N,,
1648600,N,N,,
2137114,N,N,,
2060250,N,N,,
1759144,N,N,,
1485238,N,N,,
1916127,N,N,,
787568,Y,N,,
787926,N,Y,787568,0:05:25
1225604,N,N,,
737013,Y,N,,
737336,N,Y,737013,0:05:49
1042766,N,N,,
732412,N,N,,
1432532,N,N,,
25470,N,N,,
2038403,N,N,,
646522,N,N,,
2085356,N,N,,
1836811,N,N,,
418481,N,N,,
476040,N,N,,
1015756,N,N,,
500061,N,N,,
299684,N,N,,
575199,N,N,,
1658113,N,N,,
1516599,N,N,,
2097228,N,N,,
1779632,N,N,,
380239,N,N,,
1854627,N,N,,
116012,N,N,,
1694611,N,N,,
1623833,N,N,,
954570,N,N,,
1656413,N,N,,
1757508,N,N,,
480403,N,N,,
241469,N,N,,
1122824,N,N,,
1418746,N,N,,
668180,N,N,,
2163522,N,N,,
378425,N,N,,
2120647,N,N,,
2205018,N,N,,
1711268,N,N,,
1079816,N,N,,
1995445,Y,N,,
1995539,N,Y,1995445,0:01:40
748446,N,N,,
2005357,N,N,,
2212581,N,N,,
866026,N,N,,
1778430,N,N,,
1456927,N,N,,
233944,N,N,,
1945842,N,N,,
2232912,N,N,,
2002124,N,N,,
43059,N,N,,
2025826,N,N,,
1757963,N,N,,
298686,N,N,,
1623373,N,N,,
11397,N,N,,
1105250,N,N,,
580990,N,N,,
377010,N,N,,
506324,N,N,,
756656,N,N,,
1061359,N,N,,
611124,N,N,,
1623764,N,N,,
1201944,N,N,,
921969,N,N,,
398563,N,N,,
1973496,N,N,,
443809,N,N,,
1252637,N,N,,
645816,N,N,,
1460228,N,N,,
1315624,N,N,,
1601637,N,N,,
100268,N,N,,
594640,N,N,,
91454,N,N,,
364415,N,N,,
1018371,N,N,,
1196632,N,N,,
1668013,N,N,,
1333190,N,N,,
1822668,N,N,,
617686,N,N,,
1622547,N,N,,
120219,N,N,,
512219,N,N,,
455705,N,N,,
973650,N,N,,
1602906,N,N,,
1888453,N,N,,
662859,N,N,,
1960084,N,N,,
677395,N,N,,
1999388,N,N,,
753566,N,N,,
1311136,N,N,,
767460,N,N,,
1871123,N,N,,
2029313,N,N,,
800630,N,N,,
2150990,N,N,,
1893211,N,N,,
17496,N,N,,
2130567,N,N,,
2041535,N,N,,
2044530,N,N,,
838240,N,N,,
2012991,N,N,,
11239,N,N,,
761709,N,N,,
197442,N,N,,
1653369,N,N,,
1961903,N,N,,
1883634,N,N,,
1955284,N,N,,
1587657,N,N,,
2131172,N,N,,
78969,N,N,,
1525935,N,N,,
114734,N,N,,
662114,N,N,,
271849,N,N,,
1954476,N,N,,
481640,N,N,,
1279022,N,N,,
2006370,N,N,,
307011,N,N,,
1961633,N,N,,
1086178,N,N,,
2065967,N,N,,
2085705,N,N,,
2182326,N,N,,
575238,N,N,,
1651056,N,N,,
1984017,N,N,,
346243,N,N,,
2190274,N,N,,
1467985,N,N,,
1143722,N,N,,
2012620,N,N,,
2196384,N,N,,
1762250,N,N,,
1822352,N,N,,
311076,N,N,,
668990,N,N,,
1601754,N,N,,
1910110,N,N,,
1592701,N,N,,
2098444,N,N,,
238686,N,N,,
1806585,N,N,,
895888,N,N,,
1193784,N,N,,
1769766,N,N,,
1301261,N,N,,
1725070,N,N,,
536328,N,N,,
220529,N,N,,
1852031,N,N,,
1035017,N,N,,
1235557,Y,N,,
1236044,N,Y,1235557,0:12:04
1189988,N,N,,
1057565,N,N,,
1216624,N,N,,
2223446,N,N,,
2076423,N,N,,
1811871,N,N,,
273776,N,N,,
2134846,N,N,,
2266359,N,N,,
1969275,N,N,,
1424365,N,N,,
54655,N,N,,
1099506,N,N,,
994985,N,N,,
913406,N,N,,
572363,N,N,,
584434,N,N,,
1560754,N,N,,
2144852,N,N,,
2154246,N,N,,
424380,N,N,,
1328481,N,N,,
980081,N,N,,
1536408,N,N,,
27567,N,N,,
2157227,N,N,,
316591,N,N,,
41475,N,N,,
872085,N,N,,
1837609,N,N,,
1702789,N,N,,
1162876,N,N,,
450938,N,N,,
843852,N,N,,
2123277,N,N,,
2123946,N,N,,
1737726,N,N,,
1842243,N,N,,
687543,N,N,,
1474751,N,N,,
1969620,N,N,,
2245570,N,N,,
1086419,N,N,,
384887,N,N,,
651872,N,N,,
1932363,N,N,,
1303649,N,N,,
344082,N,N,,
2236481,N,N,,
748773,N,N,,
24716,N,N,,
295322,N,N,,
755972,N,N,,
266219,N,N,,
1580377,N,N,,
1969661,N,N,,
